,File_path,Emotion
4461,./Audios\Dataset\1055_MTI_ANG_XX.wav,angry
4462,./Audios\Dataset\1055_MTI_DIS_XX.wav,disgust
4463,./Audios\Dataset\1055_MTI_FEA_XX.wav,fear
4464,./Audios\Dataset\1055_MTI_HAP_XX.wav,happy
4465,./Audios\Dataset\1055_MTI_NEU_XX.wav,neutral
4466,./Audios\Dataset\1055_MTI_SAD_XX.wav,sad
4467,./Audios\Dataset\1055_TAI_ANG_XX.wav,angry
4468,./Audios\Dataset\1055_TAI_DIS_XX.wav,disgust
4469,./Audios\Dataset\1055_TAI_FEA_XX.wav,fear
4470,./Audios\Dataset\1055_TAI_HAP_XX.wav,happy
4471,./Audios\Dataset\1055_TAI_NEU_XX.wav,neutral
4472,./Audios\Dataset\1055_TAI_SAD_XX.wav,sad
4473,./Audios\Dataset\1055_TIE_ANG_XX.wav,angry
4474,./Audios\Dataset\1055_TIE_DIS_XX.wav,disgust
4475,./Audios\Dataset\1055_TIE_FEA_XX.wav,fear
4476,./Audios\Dataset\1055_TIE_HAP_XX.wav,happy
4477,./Audios\Dataset\1055_TIE_NEU_XX.wav,neutral
4478,./Audios\Dataset\1055_TIE_SAD_XX.wav,sad
4479,./Audios\Dataset\1055_TSI_ANG_XX.wav,angry
4480,./Audios\Dataset\1055_TSI_DIS_XX.wav,disgust
4481,./Audios\Dataset\1055_TSI_FEA_XX.wav,fear
4482,./Audios\Dataset\1055_TSI_HAP_XX.wav,happy
4483,./Audios\Dataset\1055_TSI_NEU_XX.wav,neutral
4484,./Audios\Dataset\1055_TSI_SAD_XX.wav,sad
4485,./Audios\Dataset\1055_WSI_ANG_XX.wav,angry
4486,./Audios\Dataset\1055_WSI_DIS_XX.wav,disgust
4487,./Audios\Dataset\1055_WSI_FEA_XX.wav,fear
4488,./Audios\Dataset\1055_WSI_HAP_XX.wav,happy
4489,./Audios\Dataset\1055_WSI_NEU_XX.wav,neutral
4490,./Audios\Dataset\1055_WSI_SAD_XX.wav,sad
4491,./Audios\Dataset\1056_DFA_ANG_XX.wav,angry
4492,./Audios\Dataset\1056_DFA_DIS_XX.wav,disgust
4493,./Audios\Dataset\1056_DFA_FEA_XX.wav,fear
4494,./Audios\Dataset\1056_DFA_HAP_XX.wav,happy
4495,./Audios\Dataset\1056_DFA_NEU_XX.wav,neutral
4496,./Audios\Dataset\1056_DFA_SAD_XX.wav,sad
4497,./Audios\Dataset\1056_IEO_ANG_HI.wav,angry
4498,./Audios\Dataset\1056_IEO_ANG_LO.wav,angry
4499,./Audios\Dataset\1056_IEO_ANG_MD.wav,angry
4500,./Audios\Dataset\1056_IEO_DIS_HI.wav,disgust
4501,./Audios\Dataset\1056_IEO_DIS_LO.wav,disgust
4502,./Audios\Dataset\1056_IEO_DIS_MD.wav,disgust
4503,./Audios\Dataset\1056_IEO_FEA_HI.wav,fear
4504,./Audios\Dataset\1056_IEO_FEA_LO.wav,fear
4505,./Audios\Dataset\1056_IEO_FEA_MD.wav,fear
4506,./Audios\Dataset\1056_IEO_HAP_HI.wav,happy
4507,./Audios\Dataset\1056_IEO_HAP_LO.wav,happy
4508,./Audios\Dataset\1056_IEO_HAP_MD.wav,happy
4509,./Audios\Dataset\1056_IEO_NEU_XX.wav,neutral
4510,./Audios\Dataset\1056_IEO_SAD_HI.wav,sad
4511,./Audios\Dataset\1056_IEO_SAD_LO.wav,sad
4512,./Audios\Dataset\1056_IEO_SAD_MD.wav,sad
4513,./Audios\Dataset\1056_IOM_ANG_XX.wav,angry
4514,./Audios\Dataset\1056_IOM_DIS_XX.wav,disgust
4515,./Audios\Dataset\1056_IOM_FEA_XX.wav,fear
4516,./Audios\Dataset\1056_IOM_HAP_XX.wav,happy
4517,./Audios\Dataset\1056_IOM_NEU_XX.wav,neutral
4518,./Audios\Dataset\1056_IOM_SAD_XX.wav,sad
4519,./Audios\Dataset\1056_ITH_ANG_XX.wav,angry
4520,./Audios\Dataset\1056_ITH_DIS_XX.wav,disgust
4521,./Audios\Dataset\1056_ITH_FEA_XX.wav,fear
4522,./Audios\Dataset\1056_ITH_HAP_XX.wav,happy
4523,./Audios\Dataset\1056_ITH_NEU_XX.wav,neutral
4524,./Audios\Dataset\1056_ITH_SAD_XX.wav,sad
4525,./Audios\Dataset\1056_ITS_ANG_XX.wav,angry
4526,./Audios\Dataset\1056_ITS_DIS_XX.wav,disgust
4527,./Audios\Dataset\1056_ITS_FEA_XX.wav,fear
4528,./Audios\Dataset\1056_ITS_HAP_XX.wav,happy
4529,./Audios\Dataset\1056_ITS_NEU_XX.wav,neutral
4530,./Audios\Dataset\1056_ITS_SAD_XX.wav,sad
4531,./Audios\Dataset\1056_IWL_ANG_XX.wav,angry
4532,./Audios\Dataset\1056_IWL_DIS_XX.wav,disgust
4533,./Audios\Dataset\1056_IWL_FEA_XX.wav,fear
4534,./Audios\Dataset\1056_IWL_HAP_XX.wav,happy
4535,./Audios\Dataset\1056_IWL_NEU_XX.wav,neutral
4536,./Audios\Dataset\1056_IWL_SAD_XX.wav,sad
4537,./Audios\Dataset\1056_IWW_ANG_XX.wav,angry
4538,./Audios\Dataset\1056_IWW_DIS_XX.wav,disgust
4539,./Audios\Dataset\1056_IWW_FEA_XX.wav,fear
4540,./Audios\Dataset\1056_IWW_HAP_XX.wav,happy
4541,./Audios\Dataset\1056_IWW_NEU_XX.wav,neutral
4542,./Audios\Dataset\1056_IWW_SAD_XX.wav,sad
4543,./Audios\Dataset\1056_MTI_ANG_XX.wav,angry
4544,./Audios\Dataset\1056_MTI_DIS_XX.wav,disgust
4545,./Audios\Dataset\1056_MTI_FEA_XX.wav,fear
4546,./Audios\Dataset\1056_MTI_HAP_XX.wav,happy
4547,./Audios\Dataset\1056_MTI_NEU_XX.wav,neutral
4548,./Audios\Dataset\1056_MTI_SAD_XX.wav,sad
4549,./Audios\Dataset\1056_TAI_ANG_XX.wav,angry
4550,./Audios\Dataset\1056_TAI_DIS_XX.wav,disgust
4551,./Audios\Dataset\1056_TAI_FEA_XX.wav,fear
4552,./Audios\Dataset\1056_TAI_HAP_XX.wav,happy
4553,./Audios\Dataset\1056_TAI_NEU_XX.wav,neutral
4554,./Audios\Dataset\1056_TAI_SAD_XX.wav,sad
4555,./Audios\Dataset\1056_TIE_ANG_XX.wav,angry
4556,./Audios\Dataset\1056_TIE_DIS_XX.wav,disgust
4557,./Audios\Dataset\1056_TIE_FEA_XX.wav,fear
4558,./Audios\Dataset\1056_TIE_HAP_XX.wav,happy
4559,./Audios\Dataset\1056_TIE_NEU_XX.wav,neutral
4560,./Audios\Dataset\1056_TIE_SAD_XX.wav,sad
4561,./Audios\Dataset\1056_TSI_ANG_XX.wav,angry
4562,./Audios\Dataset\1056_TSI_DIS_XX.wav,disgust
4563,./Audios\Dataset\1056_TSI_FEA_XX.wav,fear
4564,./Audios\Dataset\1056_TSI_HAP_XX.wav,happy
4565,./Audios\Dataset\1056_TSI_NEU_XX.wav,neutral
4566,./Audios\Dataset\1056_TSI_SAD_XX.wav,sad
4567,./Audios\Dataset\1056_WSI_ANG_XX.wav,angry
4568,./Audios\Dataset\1056_WSI_DIS_XX.wav,disgust
4569,./Audios\Dataset\1056_WSI_FEA_XX.wav,fear
4570,./Audios\Dataset\1056_WSI_HAP_XX.wav,happy
4571,./Audios\Dataset\1056_WSI_NEU_XX.wav,neutral
4572,./Audios\Dataset\1056_WSI_SAD_XX.wav,sad
4573,./Audios\Dataset\1057_DFA_ANG_XX.wav,angry
4574,./Audios\Dataset\1057_DFA_DIS_XX.wav,disgust
4575,./Audios\Dataset\1057_DFA_FEA_XX.wav,fear
4576,./Audios\Dataset\1057_DFA_HAP_XX.wav,happy
4577,./Audios\Dataset\1057_DFA_NEU_XX.wav,neutral
4578,./Audios\Dataset\1057_DFA_SAD_XX.wav,sad
4579,./Audios\Dataset\1057_IEO_ANG_HI.wav,angry
4580,./Audios\Dataset\1057_IEO_ANG_LO.wav,angry
4581,./Audios\Dataset\1057_IEO_ANG_MD.wav,angry
4582,./Audios\Dataset\1057_IEO_DIS_HI.wav,disgust
4583,./Audios\Dataset\1057_IEO_DIS_LO.wav,disgust
4584,./Audios\Dataset\1057_IEO_DIS_MD.wav,disgust
4585,./Audios\Dataset\1057_IEO_FEA_HI.wav,fear
4586,./Audios\Dataset\1057_IEO_FEA_LO.wav,fear
4587,./Audios\Dataset\1057_IEO_FEA_MD.wav,fear
4588,./Audios\Dataset\1057_IEO_HAP_HI.wav,happy
4589,./Audios\Dataset\1057_IEO_HAP_LO.wav,happy
4590,./Audios\Dataset\1057_IEO_HAP_MD.wav,happy
4591,./Audios\Dataset\1057_IEO_NEU_XX.wav,neutral
4592,./Audios\Dataset\1057_IEO_SAD_HI.wav,sad
4593,./Audios\Dataset\1057_IEO_SAD_LO.wav,sad
4594,./Audios\Dataset\1057_IEO_SAD_MD.wav,sad
4595,./Audios\Dataset\1057_IOM_ANG_XX.wav,angry
4596,./Audios\Dataset\1057_IOM_DIS_XX.wav,disgust
4597,./Audios\Dataset\1057_IOM_FEA_XX.wav,fear
4598,./Audios\Dataset\1057_IOM_HAP_XX.wav,happy
4599,./Audios\Dataset\1057_IOM_NEU_XX.wav,neutral
4600,./Audios\Dataset\1057_IOM_SAD_XX.wav,sad
4601,./Audios\Dataset\1057_ITH_ANG_XX.wav,angry
4602,./Audios\Dataset\1057_ITH_DIS_XX.wav,disgust
4603,./Audios\Dataset\1057_ITH_FEA_XX.wav,fear
4604,./Audios\Dataset\1057_ITH_HAP_XX.wav,happy
4605,./Audios\Dataset\1057_ITH_NEU_XX.wav,neutral
4606,./Audios\Dataset\1057_ITH_SAD_XX.wav,sad
4607,./Audios\Dataset\1057_ITS_ANG_XX.wav,angry
4608,./Audios\Dataset\1057_ITS_DIS_XX.wav,disgust
4609,./Audios\Dataset\1057_ITS_FEA_XX.wav,fear
4610,./Audios\Dataset\1057_ITS_HAP_XX.wav,happy
4611,./Audios\Dataset\1057_ITS_NEU_XX.wav,neutral
4612,./Audios\Dataset\1057_ITS_SAD_XX.wav,sad
4613,./Audios\Dataset\1057_IWL_ANG_XX.wav,angry
4614,./Audios\Dataset\1057_IWL_DIS_XX.wav,disgust
4615,./Audios\Dataset\1057_IWL_FEA_XX.wav,fear
4616,./Audios\Dataset\1057_IWL_HAP_XX.wav,happy
4617,./Audios\Dataset\1057_IWL_NEU_XX.wav,neutral
4618,./Audios\Dataset\1057_IWL_SAD_XX.wav,sad
4619,./Audios\Dataset\1057_IWW_ANG_XX.wav,angry
4620,./Audios\Dataset\1057_IWW_DIS_XX.wav,disgust
4621,./Audios\Dataset\1057_IWW_FEA_XX.wav,fear
4622,./Audios\Dataset\1057_IWW_HAP_XX.wav,happy
4623,./Audios\Dataset\1057_IWW_NEU_XX.wav,neutral
4624,./Audios\Dataset\1057_IWW_SAD_XX.wav,sad
4625,./Audios\Dataset\1057_MTI_ANG_XX.wav,angry
4626,./Audios\Dataset\1057_MTI_DIS_XX.wav,disgust
4627,./Audios\Dataset\1057_MTI_FEA_XX.wav,fear
4628,./Audios\Dataset\1057_MTI_HAP_XX.wav,happy
4629,./Audios\Dataset\1057_MTI_NEU_XX.wav,neutral
4630,./Audios\Dataset\1057_MTI_SAD_XX.wav,sad
4631,./Audios\Dataset\1057_TAI_ANG_XX.wav,angry
4632,./Audios\Dataset\1057_TAI_DIS_XX.wav,disgust
4633,./Audios\Dataset\1057_TAI_FEA_XX.wav,fear
4634,./Audios\Dataset\1057_TAI_HAP_XX.wav,happy
4635,./Audios\Dataset\1057_TAI_NEU_XX.wav,neutral
4636,./Audios\Dataset\1057_TAI_SAD_XX.wav,sad
4637,./Audios\Dataset\1057_TIE_ANG_XX.wav,angry
4638,./Audios\Dataset\1057_TIE_DIS_XX.wav,disgust
4639,./Audios\Dataset\1057_TIE_FEA_XX.wav,fear
4640,./Audios\Dataset\1057_TIE_HAP_XX.wav,happy
4641,./Audios\Dataset\1057_TIE_NEU_XX.wav,neutral
4642,./Audios\Dataset\1057_TIE_SAD_XX.wav,sad
4643,./Audios\Dataset\1057_TSI_ANG_XX.wav,angry
4644,./Audios\Dataset\1057_TSI_DIS_XX.wav,disgust
4645,./Audios\Dataset\1057_TSI_FEA_XX.wav,fear
4646,./Audios\Dataset\1057_TSI_HAP_XX.wav,happy
4647,./Audios\Dataset\1057_TSI_NEU_XX.wav,neutral
4648,./Audios\Dataset\1057_TSI_SAD_XX.wav,sad
4649,./Audios\Dataset\1057_WSI_ANG_XX.wav,angry
4650,./Audios\Dataset\1057_WSI_DIS_XX.wav,disgust
4651,./Audios\Dataset\1057_WSI_FEA_XX.wav,fear
4652,./Audios\Dataset\1057_WSI_HAP_XX.wav,happy
4653,./Audios\Dataset\1057_WSI_NEU_XX.wav,neutral
4654,./Audios\Dataset\1057_WSI_SAD_XX.wav,sad
4655,./Audios\Dataset\1058_DFA_ANG_XX.wav,angry
4656,./Audios\Dataset\1058_DFA_DIS_XX.wav,disgust
4657,./Audios\Dataset\1058_DFA_FEA_XX.wav,fear
4658,./Audios\Dataset\1058_DFA_HAP_XX.wav,happy
4659,./Audios\Dataset\1058_DFA_NEU_XX.wav,neutral
4660,./Audios\Dataset\1058_DFA_SAD_XX.wav,sad
4661,./Audios\Dataset\1058_IEO_ANG_HI.wav,angry
4662,./Audios\Dataset\1058_IEO_ANG_LO.wav,angry
4663,./Audios\Dataset\1058_IEO_ANG_MD.wav,angry
4664,./Audios\Dataset\1058_IEO_DIS_HI.wav,disgust
4665,./Audios\Dataset\1058_IEO_DIS_LO.wav,disgust
4666,./Audios\Dataset\1058_IEO_DIS_MD.wav,disgust
4667,./Audios\Dataset\1058_IEO_FEA_HI.wav,fear
4668,./Audios\Dataset\1058_IEO_FEA_LO.wav,fear
4669,./Audios\Dataset\1058_IEO_FEA_MD.wav,fear
4670,./Audios\Dataset\1058_IEO_HAP_HI.wav,happy
4671,./Audios\Dataset\1058_IEO_HAP_LO.wav,happy
4672,./Audios\Dataset\1058_IEO_HAP_MD.wav,happy
4673,./Audios\Dataset\1058_IEO_NEU_XX.wav,neutral
4674,./Audios\Dataset\1058_IEO_SAD_HI.wav,sad
4675,./Audios\Dataset\1058_IEO_SAD_LO.wav,sad
4676,./Audios\Dataset\1058_IEO_SAD_MD.wav,sad
4677,./Audios\Dataset\1058_IOM_ANG_XX.wav,angry
4678,./Audios\Dataset\1058_IOM_DIS_XX.wav,disgust
4679,./Audios\Dataset\1058_IOM_FEA_XX.wav,fear
4680,./Audios\Dataset\1058_IOM_HAP_XX.wav,happy
4681,./Audios\Dataset\1058_IOM_NEU_XX.wav,neutral
4682,./Audios\Dataset\1058_IOM_SAD_XX.wav,sad
4683,./Audios\Dataset\1058_ITH_ANG_XX.wav,angry
4684,./Audios\Dataset\1058_ITH_DIS_XX.wav,disgust
4685,./Audios\Dataset\1058_ITH_FEA_XX.wav,fear
4686,./Audios\Dataset\1058_ITH_HAP_XX.wav,happy
4687,./Audios\Dataset\1058_ITH_NEU_XX.wav,neutral
4688,./Audios\Dataset\1058_ITH_SAD_XX.wav,sad
4689,./Audios\Dataset\1058_ITS_ANG_XX.wav,angry
4690,./Audios\Dataset\1058_ITS_DIS_XX.wav,disgust
4691,./Audios\Dataset\1058_ITS_FEA_XX.wav,fear
4692,./Audios\Dataset\1058_ITS_HAP_XX.wav,happy
4693,./Audios\Dataset\1058_ITS_NEU_XX.wav,neutral
4694,./Audios\Dataset\1058_ITS_SAD_XX.wav,sad
4695,./Audios\Dataset\1058_IWL_ANG_XX.wav,angry
4696,./Audios\Dataset\1058_IWL_DIS_XX.wav,disgust
4697,./Audios\Dataset\1058_IWL_FEA_XX.wav,fear
4698,./Audios\Dataset\1058_IWL_HAP_XX.wav,happy
4699,./Audios\Dataset\1058_IWL_NEU_XX.wav,neutral
4700,./Audios\Dataset\1058_IWL_SAD_XX.wav,sad
4701,./Audios\Dataset\1058_IWW_ANG_XX.wav,angry
4702,./Audios\Dataset\1058_IWW_DIS_XX.wav,disgust
4703,./Audios\Dataset\1058_IWW_FEA_XX.wav,fear
4704,./Audios\Dataset\1058_IWW_HAP_XX.wav,happy
4705,./Audios\Dataset\1058_IWW_NEU_XX.wav,neutral
4706,./Audios\Dataset\1058_IWW_SAD_XX.wav,sad
4707,./Audios\Dataset\1058_MTI_ANG_XX.wav,angry
4708,./Audios\Dataset\1058_MTI_DIS_XX.wav,disgust
4709,./Audios\Dataset\1058_MTI_FEA_XX.wav,fear
4710,./Audios\Dataset\1058_MTI_HAP_XX.wav,happy
4711,./Audios\Dataset\1058_MTI_NEU_XX.wav,neutral
4712,./Audios\Dataset\1058_MTI_SAD_XX.wav,sad
4713,./Audios\Dataset\1058_TAI_ANG_XX.wav,angry
4714,./Audios\Dataset\1058_TAI_DIS_XX.wav,disgust
4715,./Audios\Dataset\1058_TAI_FEA_XX.wav,fear
4716,./Audios\Dataset\1058_TAI_HAP_XX.wav,happy
4717,./Audios\Dataset\1058_TAI_NEU_XX.wav,neutral
4718,./Audios\Dataset\1058_TAI_SAD_XX.wav,sad
4719,./Audios\Dataset\1058_TIE_ANG_XX.wav,angry
4720,./Audios\Dataset\1058_TIE_DIS_XX.wav,disgust
4721,./Audios\Dataset\1058_TIE_FEA_XX.wav,fear
4722,./Audios\Dataset\1058_TIE_HAP_XX.wav,happy
4723,./Audios\Dataset\1058_TIE_NEU_XX.wav,neutral
4724,./Audios\Dataset\1058_TIE_SAD_XX.wav,sad
4725,./Audios\Dataset\1058_TSI_ANG_XX.wav,angry
4726,./Audios\Dataset\1058_TSI_DIS_XX.wav,disgust
4727,./Audios\Dataset\1058_TSI_FEA_XX.wav,fear
4728,./Audios\Dataset\1058_TSI_HAP_XX.wav,happy
4729,./Audios\Dataset\1058_TSI_NEU_XX.wav,neutral
4730,./Audios\Dataset\1058_TSI_SAD_XX.wav,sad
4731,./Audios\Dataset\1058_WSI_ANG_XX.wav,angry
4732,./Audios\Dataset\1058_WSI_DIS_XX.wav,disgust
4733,./Audios\Dataset\1058_WSI_FEA_XX.wav,fear
4734,./Audios\Dataset\1058_WSI_HAP_XX.wav,happy
4735,./Audios\Dataset\1058_WSI_NEU_XX.wav,neutral
4736,./Audios\Dataset\1058_WSI_SAD_XX.wav,sad
4737,./Audios\Dataset\1059_DFA_ANG_XX.wav,angry
4738,./Audios\Dataset\1059_DFA_DIS_XX.wav,disgust
4739,./Audios\Dataset\1059_DFA_FEA_XX.wav,fear
4740,./Audios\Dataset\1059_DFA_HAP_XX.wav,happy
4741,./Audios\Dataset\1059_DFA_NEU_XX.wav,neutral
4742,./Audios\Dataset\1059_DFA_SAD_XX.wav,sad
4743,./Audios\Dataset\1059_IEO_ANG_HI.wav,angry
4744,./Audios\Dataset\1059_IEO_ANG_LO.wav,angry
4745,./Audios\Dataset\1059_IEO_ANG_MD.wav,angry
4746,./Audios\Dataset\1059_IEO_DIS_HI.wav,disgust
4747,./Audios\Dataset\1059_IEO_DIS_LO.wav,disgust
4748,./Audios\Dataset\1059_IEO_DIS_MD.wav,disgust
4749,./Audios\Dataset\1059_IEO_FEA_HI.wav,fear
4750,./Audios\Dataset\1059_IEO_FEA_LO.wav,fear
4751,./Audios\Dataset\1059_IEO_FEA_MD.wav,fear
4752,./Audios\Dataset\1059_IEO_HAP_HI.wav,happy
4753,./Audios\Dataset\1059_IEO_HAP_LO.wav,happy
4754,./Audios\Dataset\1059_IEO_HAP_MD.wav,happy
4755,./Audios\Dataset\1059_IEO_NEU_XX.wav,neutral
4756,./Audios\Dataset\1059_IEO_SAD_HI.wav,sad
4757,./Audios\Dataset\1059_IEO_SAD_LO.wav,sad
4758,./Audios\Dataset\1059_IEO_SAD_MD.wav,sad
4759,./Audios\Dataset\1059_IOM_ANG_XX.wav,angry
4760,./Audios\Dataset\1059_IOM_DIS_XX.wav,disgust
4761,./Audios\Dataset\1059_IOM_FEA_XX.wav,fear
4762,./Audios\Dataset\1059_IOM_HAP_XX.wav,happy
4763,./Audios\Dataset\1059_IOM_NEU_XX.wav,neutral
4764,./Audios\Dataset\1059_IOM_SAD_XX.wav,sad
4765,./Audios\Dataset\1059_ITH_ANG_XX.wav,angry
4766,./Audios\Dataset\1059_ITH_DIS_XX.wav,disgust
4767,./Audios\Dataset\1059_ITH_FEA_XX.wav,fear
4768,./Audios\Dataset\1059_ITH_HAP_XX.wav,happy
4769,./Audios\Dataset\1059_ITH_NEU_XX.wav,neutral
4770,./Audios\Dataset\1059_ITH_SAD_XX.wav,sad
4771,./Audios\Dataset\1059_ITS_ANG_XX.wav,angry
4772,./Audios\Dataset\1059_ITS_DIS_XX.wav,disgust
4773,./Audios\Dataset\1059_ITS_FEA_XX.wav,fear
4774,./Audios\Dataset\1059_ITS_HAP_XX.wav,happy
4775,./Audios\Dataset\1059_ITS_NEU_XX.wav,neutral
4776,./Audios\Dataset\1059_ITS_SAD_XX.wav,sad
4777,./Audios\Dataset\1059_IWL_ANG_XX.wav,angry
4778,./Audios\Dataset\1059_IWL_DIS_XX.wav,disgust
4779,./Audios\Dataset\1059_IWL_FEA_XX.wav,fear
4780,./Audios\Dataset\1059_IWL_HAP_XX.wav,happy
4781,./Audios\Dataset\1059_IWL_NEU_XX.wav,neutral
4782,./Audios\Dataset\1059_IWL_SAD_XX.wav,sad
4783,./Audios\Dataset\1059_IWW_ANG_XX.wav,angry
4784,./Audios\Dataset\1059_IWW_DIS_XX.wav,disgust
4785,./Audios\Dataset\1059_IWW_FEA_XX.wav,fear
4786,./Audios\Dataset\1059_IWW_HAP_XX.wav,happy
4787,./Audios\Dataset\1059_IWW_NEU_XX.wav,neutral
4788,./Audios\Dataset\1059_IWW_SAD_XX.wav,sad
4789,./Audios\Dataset\1059_MTI_ANG_XX.wav,angry
4790,./Audios\Dataset\1059_MTI_DIS_XX.wav,disgust
4791,./Audios\Dataset\1059_MTI_FEA_XX.wav,fear
4792,./Audios\Dataset\1059_MTI_HAP_XX.wav,happy
4793,./Audios\Dataset\1059_MTI_NEU_XX.wav,neutral
4794,./Audios\Dataset\1059_MTI_SAD_XX.wav,sad
4795,./Audios\Dataset\1059_TAI_ANG_XX.wav,angry
4796,./Audios\Dataset\1059_TAI_DIS_XX.wav,disgust
4797,./Audios\Dataset\1059_TAI_FEA_XX.wav,fear
4798,./Audios\Dataset\1059_TAI_HAP_XX.wav,happy
4799,./Audios\Dataset\1059_TAI_NEU_XX.wav,neutral
4800,./Audios\Dataset\1059_TAI_SAD_XX.wav,sad
4801,./Audios\Dataset\1059_TIE_ANG_XX.wav,angry
4802,./Audios\Dataset\1059_TIE_DIS_XX.wav,disgust
4803,./Audios\Dataset\1059_TIE_FEA_XX.wav,fear
4804,./Audios\Dataset\1059_TIE_HAP_XX.wav,happy
4805,./Audios\Dataset\1059_TIE_NEU_XX.wav,neutral
4806,./Audios\Dataset\1059_TIE_SAD_XX.wav,sad
4807,./Audios\Dataset\1059_TSI_ANG_XX.wav,angry
4808,./Audios\Dataset\1059_TSI_DIS_XX.wav,disgust
4809,./Audios\Dataset\1059_TSI_FEA_XX.wav,fear
4810,./Audios\Dataset\1059_TSI_HAP_XX.wav,happy
4811,./Audios\Dataset\1059_TSI_NEU_XX.wav,neutral
4812,./Audios\Dataset\1059_TSI_SAD_XX.wav,sad
4813,./Audios\Dataset\1059_WSI_ANG_XX.wav,angry
4814,./Audios\Dataset\1059_WSI_DIS_XX.wav,disgust
4815,./Audios\Dataset\1059_WSI_FEA_XX.wav,fear
4816,./Audios\Dataset\1059_WSI_HAP_XX.wav,happy
4817,./Audios\Dataset\1059_WSI_NEU_XX.wav,neutral
4818,./Audios\Dataset\1059_WSI_SAD_XX.wav,sad
4819,./Audios\Dataset\1060_DFA_ANG_XX.wav,angry
4820,./Audios\Dataset\1060_DFA_DIS_XX.wav,disgust
4821,./Audios\Dataset\1060_DFA_FEA_XX.wav,fear
4822,./Audios\Dataset\1060_DFA_HAP_XX.wav,happy
4823,./Audios\Dataset\1060_DFA_NEU_XX.wav,neutral
4824,./Audios\Dataset\1060_DFA_SAD_XX.wav,sad
4825,./Audios\Dataset\1060_IEO_ANG_HI.wav,angry
4826,./Audios\Dataset\1060_IEO_ANG_LO.wav,angry
4827,./Audios\Dataset\1060_IEO_ANG_MD.wav,angry
4828,./Audios\Dataset\1060_IEO_DIS_HI.wav,disgust
4829,./Audios\Dataset\1060_IEO_DIS_LO.wav,disgust
4830,./Audios\Dataset\1060_IEO_DIS_MD.wav,disgust
4831,./Audios\Dataset\1060_IEO_FEA_HI.wav,fear
4832,./Audios\Dataset\1060_IEO_FEA_LO.wav,fear
4833,./Audios\Dataset\1060_IEO_FEA_MD.wav,fear
4834,./Audios\Dataset\1060_IEO_HAP_HI.wav,happy
4835,./Audios\Dataset\1060_IEO_HAP_LO.wav,happy
4836,./Audios\Dataset\1060_IEO_HAP_MD.wav,happy
4837,./Audios\Dataset\1060_IEO_NEU_XX.wav,neutral
4838,./Audios\Dataset\1060_IEO_SAD_HI.wav,sad
4839,./Audios\Dataset\1060_IEO_SAD_LO.wav,sad
4840,./Audios\Dataset\1060_IEO_SAD_MD.wav,sad
4841,./Audios\Dataset\1060_IOM_ANG_XX.wav,angry
4842,./Audios\Dataset\1060_IOM_DIS_XX.wav,disgust
4843,./Audios\Dataset\1060_IOM_FEA_XX.wav,fear
4844,./Audios\Dataset\1060_IOM_HAP_XX.wav,happy
4845,./Audios\Dataset\1060_IOM_NEU_XX.wav,neutral
4846,./Audios\Dataset\1060_IOM_SAD_XX.wav,sad
4847,./Audios\Dataset\1060_ITH_ANG_XX.wav,angry
4848,./Audios\Dataset\1060_ITH_DIS_XX.wav,disgust
4849,./Audios\Dataset\1060_ITH_FEA_XX.wav,fear
4850,./Audios\Dataset\1060_ITH_HAP_XX.wav,happy
4851,./Audios\Dataset\1060_ITH_NEU_XX.wav,neutral
4852,./Audios\Dataset\1060_ITH_SAD_XX.wav,sad
4853,./Audios\Dataset\1060_ITS_ANG_XX.wav,angry
4854,./Audios\Dataset\1060_ITS_DIS_XX.wav,disgust
4855,./Audios\Dataset\1060_ITS_FEA_XX.wav,fear
4856,./Audios\Dataset\1060_ITS_HAP_XX.wav,happy
4857,./Audios\Dataset\1060_ITS_NEU_XX.wav,neutral
4858,./Audios\Dataset\1060_ITS_SAD_XX.wav,sad
4859,./Audios\Dataset\1060_IWL_ANG_XX.wav,angry
4860,./Audios\Dataset\1060_IWL_DIS_XX.wav,disgust
4861,./Audios\Dataset\1060_IWL_FEA_XX.wav,fear
4862,./Audios\Dataset\1060_IWL_HAP_XX.wav,happy
4863,./Audios\Dataset\1060_IWL_NEU_XX.wav,neutral
4864,./Audios\Dataset\1060_IWL_SAD_XX.wav,sad
4865,./Audios\Dataset\1060_IWW_ANG_XX.wav,angry
4866,./Audios\Dataset\1060_IWW_DIS_XX.wav,disgust
4867,./Audios\Dataset\1060_IWW_FEA_XX.wav,fear
4868,./Audios\Dataset\1060_IWW_HAP_XX.wav,happy
4869,./Audios\Dataset\1060_IWW_NEU_XX.wav,neutral
4870,./Audios\Dataset\1060_IWW_SAD_XX.wav,sad
4871,./Audios\Dataset\1060_MTI_ANG_XX.wav,angry
4872,./Audios\Dataset\1060_MTI_DIS_XX.wav,disgust
4873,./Audios\Dataset\1060_MTI_FEA_XX.wav,fear
4874,./Audios\Dataset\1060_MTI_HAP_XX.wav,happy
4875,./Audios\Dataset\1060_MTI_NEU_XX.wav,neutral
4876,./Audios\Dataset\1060_MTI_SAD_XX.wav,sad
4877,./Audios\Dataset\1060_TAI_ANG_XX.wav,angry
4878,./Audios\Dataset\1060_TAI_DIS_XX.wav,disgust
4879,./Audios\Dataset\1060_TAI_FEA_XX.wav,fear
